organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
ABMI,Zeller PIWO Density,1086-NE,2017-04-19 08:28:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-NE,2017-04-20 06:55:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-NE,2017-04-20 08:25:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-NW,2017-04-05 09:02:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-06 07:29:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-07 07:27:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-08 08:54:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-09 07:22:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-09 08:52:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-12 07:14:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-12 08:44:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-13 08:42:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-14 07:10:00,-112.846855,53.474742,60s None,New,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-14 08:40:00,-112.846855,53.474742,60s None,New,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-15 08:37:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-16 07:05:00,-112.846855,53.474742,60s None,New,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-16 08:35:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,DOWO,Downy Woodpecker,Aves,1,9.59,Non-vocal,1,,false,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-17 07:02:00,-112.846855,53.474742,60s None,New,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-18 07:00:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-18 08:30:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-19 08:28:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-NW,2017-04-20 08:25:00,-112.846855,53.474742,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
ABMI,Zeller PIWO Density,1086-SE,2017-04-05 07:32:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-06 08:59:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-07 08:57:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-08 07:24:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-10 07:19:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-11 07:17:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-11 08:47:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-12 08:44:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-13 08:42:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-14 07:10:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-15 07:07:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-15 08:37:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-16 08:35:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-17 07:02:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-18 07:00:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-18 08:30:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-19 06:58:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-19 08:28:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-20 06:55:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SE,2017-04-20 08:25:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-05 09:02:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-06 07:29:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-07 07:27:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-08 07:24:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-09 07:22:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-09 08:52:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-10 07:19:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-10 08:49:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-11 07:17:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-12 07:14:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-12 08:44:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-13 07:12:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-13 08:42:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-14 07:10:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-14 08:40:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-16 07:05:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-17 08:32:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-19 08:28:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-20 06:55:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1086-SW,2017-04-20 08:25:00,-112.846855,53.474742,60s None,New,Not Assigned,NONE,NONE,,,,,,,,-1
ABMI,Zeller PIWO Density,1166-SE,2018-04-14 07:10:00,-118.337105,53.426307,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,51.63,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1166-SE,2018-04-15 07:08:00,-118.337105,53.426307,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1166-SE,2018-04-16 07:05:00,-118.337105,53.426307,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1166-SE,2018-04-17 07:03:00,-118.337105,53.426307,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1166-SE,2018-04-18 07:01:00,-118.337105,53.426307,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1166-SE,2018-04-19 06:58:00,-118.337105,53.426307,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1166-SE,2018-04-20 06:56:00,-118.337105,53.426307,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,31.94,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,47.16,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,21.35,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,31.14,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,5.43,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,52.59,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NOFL,Northern Flicker,Aves,1,35.68,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,23.20,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 07:32:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,29.24,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-05 09:02:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-06 07:30:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,31.56,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-06 07:30:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,1.23,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-06 07:30:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,52.20,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-06 09:00:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,32.05,Call,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-06 09:00:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,46.50,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-07 08:57:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-08 07:25:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-08 08:55:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-09 07:22:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,11.44,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-09 07:22:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,30.99,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-09 07:22:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,6.13,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-09 07:22:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,37.49,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-09 07:22:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,32.98,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-09 08:52:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,58.18,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-09 08:52:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,22.80,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-09 08:52:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,40.85,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-10 07:20:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,2,18.39,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-10 07:20:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,2,50.15,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-10 07:20:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,5.10,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-11 08:47:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-12 08:45:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,0.03,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,18.90,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,29.51,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,8.03,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,1.31,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,8.85,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,33.39,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,47.96,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,21.40,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 07:13:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,36.06,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-13 08:43:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,49.23,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-14 07:10:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,8.59,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-14 07:10:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NOFL,Northern Flicker,Aves,1,5.75,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-14 08:40:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,NONE,NONE,,,,,,,,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-15 07:08:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,27.90,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-15 07:08:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,31.40,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-15 07:08:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,13.55,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-15 07:08:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,56.74,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-15 07:08:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,45.68,Non-vocal,1,,false,1881
ABMI,Zeller PIWO Density,1167-SE,2018-04-15 07:08:00,-117.980225,53.387165,60s None,Transcribed,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,6.20,Non-vocal,1,,false,1881
